player_name,player_slug,team_name
Peter Crouch,/en/players/73d9bdc7/Peter-Crouch,Stoke City
Kevin Wimmer,/en/players/faf55ce4/Kevin-Wimmer,Stoke City
Bruno Martins Indi,/en/players/7bc34048/Bruno-Martins-Indi,Stoke City
Badou Ndiaye,/en/players/960acc0a/Badou-Ndiaye,Stoke City
Ramadan Sobhi,/en/players/98be0d02/Ramadan-Sobhi,Stoke City
Jesé,/en/players/4a537185/Jese,Stoke City
Glen Johnson,/en/players/8cceca90/Glen-Johnson,Stoke City
Tom Edwards,/en/players/1b780599/Tom-Edwards,Stoke City
Charlie Adam,/en/players/aff418dc/Charlie-Adam,Stoke City
Kostas Stafylidis,/en/players/861e0116/Kostas-Stafylidis,Stoke City
Saido Berahino,/en/players/25b166d0/Saido-Berahino,Stoke City
Lee Grant,/en/players/9dab6e3b/Lee-Grant,Stoke City
Josh Tymon,/en/players/efe6f6ac/Josh-Tymon,Stoke City
Ibrahim Afellay,/en/players/9a8c6673/Ibrahim-Afellay,Stoke City
Stephen Ireland,/en/players/bcf30f17/Stephen-Ireland,Stoke City
Lasse Sørensen,/en/players/ce9c203e/Lasse-Sorensen,Stoke City
Bojan Krkić,/en/players/9fa0a0b8/Bojan-Krkic,Stoke City
Tyrese Campbell,/en/players/38aefb74/Tyrese-Campbell,Stoke City
Julien Ngoy,/en/players/87449a74/Julien-Ngoy,Stoke City
Jakob Haugaard,/en/players/142741bb/Jakob-Haugaard,Stoke City
Harry Souttar,/en/players/0a6cb1b1/Harry-Souttar,Stoke City
Łukasz Fabiański,/en/players/9328b835/Lukasz-Fabianski,Swansea City
Alfie Mawson,/en/players/d368feb8/Alfie-Mawson,Swansea City
Martin Olsson,/en/players/2f72f79e/Martin-Olsson,Swansea City
Kyle Naughton,/en/players/e860c42f/Kyle-Naughton,Swansea City
Jordan Ayew,/en/players/da052c14/Jordan-Ayew,Swansea City
Federico Fernández,/en/players/f25b010f/Federico-Fernandez,Swansea City
Tom Carroll,/en/players/5a1900a4/Tom-Carroll,Swansea City
Mike van der Hoorn,/en/players/25f50295/Mike-van-der-Hoorn,Swansea City
Sam Clucas,/en/players/987718f5/Sam-Clucas,Swansea City
Ki Sung-yueng,/en/players/1d8c99b0/Ki-Sung-yueng,Swansea City
Nathan Dyer,/en/players/6dfd5af0/Nathan-Dyer,Swansea City
Tammy Abraham,/en/players/f586779e/Tammy-Abraham,Swansea City
Leroy Fer,/en/players/3cefa66a/Leroy-Fer,Swansea City
André Ayew,/en/players/5dbefa9d/Andre-Ayew,Swansea City
Roque Mesa,/en/players/7c4243d4/Roque-Mesa,Swansea City
Andy King,/en/players/d790907f/Andy-King,Swansea City
Renato Sanches,/en/players/032f894e/Renato-Sanches,Swansea City
Wilfried Bony,/en/players/61abe9b6/Wilfried-Bony,Swansea City
Luciano Narsingh,/en/players/977ffc24/Luciano-Narsingh,Swansea City
Wayne Routledge,/en/players/1d387eee/Wayne-Routledge,Swansea City
Leon Britton,/en/players/b92dd711/Leon-Britton,Swansea City
Connor Roberts,/en/players/24fae784/Connor-Roberts,Swansea City
Oliver McBurnie,/en/players/78b8ac63/Oliver-McBurnie,Swansea City
Kyle Bartley,/en/players/18e96f64/Kyle-Bartley,Swansea City
Àngel Rangel,/en/players/93ee387c/Angel-Rangel,Swansea City
Jay Fulton,/en/players/434ad289/Jay-Fulton,Swansea City
Erwin Mulder,/en/players/b3576b7c/Erwin-Mulder,Swansea City
Kristoffer Nordfeldt,/en/players/78549904/Kristoffer-Nordfeldt,Swansea City
Joe Rodon,/en/players/8d62d31a/Joe-Rodon,Swansea City
Christian Eriksen,/en/players/980522ec/Christian-Eriksen,Tottenham
Hugo Lloris,/en/players/8f62b6ee/Hugo-Lloris,Tottenham
Jan Vertonghen,/en/players/ba23a904/Jan-Vertonghen,Tottenham
Harry Kane,/en/players/21a66f6a/Harry-Kane,Tottenham
Dele Alli,/en/players/cea4ee8f/Dele-Alli,Tottenham
Eric Dier,/en/players/ac861941/Eric-Dier,Tottenham
Davinson Sánchez,/en/players/da7b447d/Davinson-Sanchez,Tottenham
Son Heung-min,/en/players/92e7e919/Son-Heung-min,Tottenham
Ben Davies,/en/players/44781702/Ben-Davies,Tottenham
Kieran Trippier,/en/players/21512407/Kieran-Trippier,Tottenham
Mousa Dembélé,/en/players/f7ee69fb/Mousa-Dembele,Tottenham
Serge Aurier,/en/players/5c2b4f07/Serge-Aurier,Tottenham
Moussa Sissoko,/en/players/2acd49b9/Moussa-Sissoko,Tottenham
Toby Alderweireld,/en/players/f7d50789/Toby-Alderweireld,Tottenham
Danny Rose,/en/players/89d10e53/Danny-Rose,Tottenham
Harry Winks,/en/players/2f7acede/Harry-Winks,Tottenham
Victor Wanyama,/en/players/e0900238/Victor-Wanyama,Tottenham
Érik Lamela,/en/players/abe66106/Erik-Lamela,Tottenham
Lucas Moura,/en/players/2b622f01/Lucas-Moura,Tottenham
Kyle Walker-Peters,/en/players/984a5a64/Kyle-Walker-Peters,Tottenham
Fernando Llorente,/en/players/82dbf623/Fernando-Llorente,Tottenham
Paulo Gazzaniga,/en/players/63d17038/Paulo-Gazzaniga,Tottenham
Michel Vorm,/en/players/1bebde9d/Michel-Vorm,Tottenham
Vincent Janssen,/en/players/31dce0c8/Vincent-Janssen,Tottenham
Georges-Kévin N'Koudou,/en/players/76c131da/Georges-Kevin-NKoudou,Tottenham
Cameron Carter-Vickers,/en/players/88ced02c/Cameron-Carter-Vickers,Tottenham
Juan Foyth,/en/players/6c7762c3/Juan-Foyth,Tottenham
Tashan Oakley-Boothe,/en/players/d73892ac/Tashan-Oakley-Boothe,Tottenham
Kazaiah Sterling,/en/players/230255f5/Kazaiah-Sterling,Tottenham
Alfie Whiteman,/en/players/3f2587ee/Alfie-Whiteman,Tottenham
Kevin Wimmer,/en/players/faf55ce4/Kevin-Wimmer,Tottenham
Abdoulaye Doucouré,/en/players/02b29014/Abdoulaye-Doucoure,Watford
Richarlison,/en/players/fa031b34/Richarlison,Watford
Christian Kabasele,/en/players/914ab9a1/Christian-Kabasele,Watford
José Holebas,/en/players/12aa7661/Jose-Holebas,Watford
Adrian Mariappa,/en/players/8aa5f52c/Adrian-Mariappa,Watford
Heurelho Gomes,/en/players/d596e193/Heurelho-Gomes,Watford
Tom Cleverley,/en/players/6cdd8245/Tom-Cleverley,Watford
Daryl Janmaat,/en/players/45da6694/Daryl-Janmaat,Watford
Troy Deeney,/en/players/82e34b69/Troy-Deeney,Watford
Kiko Femenía,/en/players/e5d01ecf/Kiko-Femenia,Watford
Roberto Pereyra,/en/players/75f2c59f/Roberto-Pereyra,Watford
Étienne Capoue,/en/players/5acc4a10/Etienne-Capoue,Watford
Sebastian Prödl,/en/players/f5e6d08d/Sebastian-Prodl,Watford
André Carrillo,/en/players/7527558b/Andre-Carrillo,Watford
Andre Gray,/en/players/c24dba2a/Andre-Gray,Watford
Orestis Karnezis,/en/players/85b011bb/Orestis-Karnezis,Watford
Marvin Zeegelaar,/en/players/8abd0c03/Marvin-Zeegelaar,Watford
Will Hughes,/en/players/a0666d3e/Will-Hughes,Watford
Miguel Britos,/en/players/356a9a62/Miguel-Britos,Watford
Ben Watson,/en/players/df540668/Ben-Watson,Watford
Craig Cathcart,/en/players/89e4b358/Craig-Cathcart,Watford
Nathaniel Chalobah,/en/players/422862ea/Nathaniel-Chalobah,Watford
Molla Wagué,/en/players/a440d8ca/Molla-Wague,Watford
Gerard Deulofeu,/en/players/39583cfd/Gerard-Deulofeu,Watford
Stefano Okaka,/en/players/601ef102/Stefano-Okaka,Watford
Nordin Amrabat,/en/players/7c2a398c/Nordin-Amrabat,Watford
Younès Kaboul,/en/players/3680d723/Younes-Kaboul,Watford
Jerome Sinclair,/en/players/1695c659/Jerome-Sinclair,Watford
Dodi Lukebakio,/en/players/0c61c77c/Dodi-Lukebakio,Watford
Daniel Bachmann,/en/players/1c0eea98/Daniel-Bachmann,Watford
Michael Folivi,/en/players/a7b41270/Michael-Folivi,Watford
Didier Ibrahim Ndong,/en/players/885b7aa7/Didier-Ibrahim-Ndong,Watford
Joy Mukena,/en/players/8bfcc23b/Joy-Mukena,Watford
Costel Pantilimon,/en/players/d24e154c/Costel-Pantilimon,Watford
Carl Stewart,/en/players/9e5c080a/Carl-Stewart,Watford
Isaac Success,/en/players/f573a8bf/Isaac-Success,Watford
Ahmed Hegazi,/en/players/5540c9dc/Ahmed-Hegazi,West Brom
Ben Foster,/en/players/d0b3ceb9/Ben-Foster,West Brom
Kieran Gibbs,/en/players/46ee5234/Kieran-Gibbs,West Brom
Salomón Rondón,/en/players/b318a643/Salomon-Rondon,West Brom
Jay Rodriguez,/en/players/4ab53cdb/Jay-Rodriguez,West Brom
Jake Livermore,/en/players/b98570d1/Jake-Livermore,West Brom
Craig Dawson,/en/players/3e9e06cb/Craig-Dawson,West Brom
Jonny Evans,/en/players/f8fcd2a5/Jonny-Evans,West Brom
Allan Nyom,/en/players/97572117/Allan-Nyom,West Brom
Matt Phillips,/en/players/7bb5f40e/Matt-Phillips,West Brom
Gareth Barry,/en/players/7dbbe367/Gareth-Barry,West Brom
Chris Brunt,/en/players/ec7e6ad1/Chris-Brunt,West Brom
Grzegorz Krychowiak,/en/players/580d52dd/Grzegorz-Krychowiak,West Brom
James McClean,/en/players/53538b39/James-McClean,West Brom
Claudio Yacob,/en/players/bda6ffd4/Claudio-Yacob,West Brom
Hal Robson-Kanu,/en/players/fb2dec57/Hal-Robson-Kanu,West Brom
Sam Field,/en/players/bd8a7d05/Sam-Field,West Brom
Gareth McAuley,/en/players/ac7d7378/Gareth-McAuley,West Brom
Oliver Burke,/en/players/f631c17f/Oliver-Burke,West Brom
Nacer Chadli,/en/players/5b54bf3b/Nacer-Chadli,West Brom
James Morrison,/en/players/21a66e33/James-Morrison,West Brom
Daniel Sturridge,/en/players/1b7ec703/Daniel-Sturridge,West Brom
Boaz Myhill,/en/players/7ca2d989/Boaz-Myhill,West Brom
Rekeem Harper,/en/players/3c066877/Rekeem-Harper,West Brom
Nathan Ferguson,/en/players/2f8d27bc/Nathan-Ferguson,West Brom
Ali Gabr,/en/players/10331f88/Ali-Gabr,West Brom
Kyle Jameson,/en/players/3e61e488/Kyle-Jameson,West Brom
Jonathan Leko,/en/players/76b5cbbd/Jonathan-Leko,West Brom
Max Melbourne,/en/players/7ad65188/Max-Melbourne,West Brom
Alex Palmer,/en/players/6ea97fd5/Alex-Palmer,West Brom
Rayhaan Tulloch,/en/players/bddd8ba3/Rayhaan-Tulloch,West Brom
Kane Wilson,/en/players/a3f1897f/Kane-Wilson,West Brom
Pablo Zabaleta,/en/players/6813ac34/Pablo-Zabaleta,West Ham
Aaron Cresswell,/en/players/4f974391/Aaron-Cresswell,West Ham
Angelo Ogbonna,/en/players/74b2cd7e/Angelo-Ogbonna,West Ham
Cheikhou Kouyaté,/en/players/8d3c902d/Cheikhou-Kouyate,West Ham
Mark Noble,/en/players/ff527768/Mark-Noble,West Ham
Marko Arnautović,/en/players/00459419/Marko-Arnautovic,West Ham
Manuel Lanzini,/en/players/26f6dca8/Manuel-Lanzini,West Ham
Arthur Masuaku,/en/players/57df7a11/Arthur-Masuaku,West Ham
Adrián,/en/players/f76e6b4e/Adrian,West Ham
Joe Hart,/en/players/cb4f24c6/Joe-Hart,West Ham
Pedro Obiang,/en/players/ba1e04b3/Pedro-Obiang,West Ham
Winston Reid,/en/players/562eed5c/Winston-Reid,West Ham
Javier Hernández,/en/players/189cee7b/Javier-Hernandez,West Ham
Michail Antonio,/en/players/ac05f970/Michail-Antonio,West Ham
Declan Rice,/en/players/1c7012b8/Declan-Rice,West Ham
James Collins,/en/players/c61f1719/James-Collins,West Ham
João Mário,/en/players/f0021247/Joao-Mario,West Ham
André Ayew,/en/players/5dbefa9d/Andre-Ayew,West Ham
Edimilson Fernandes,/en/players/3bb625ac/Edimilson-Fernandes,West Ham
José Fonte,/en/players/90f87966/Jose-Fonte,West Ham
Andy Carroll,/en/players/b581987a/Andy-Carroll,West Ham
Patrice Evra,/en/players/51a3caf1/Patrice-Evra,West Ham
Sam Byram,/en/players/1bf811d4/Sam-Byram,West Ham
Diafra Sakho,/en/players/57c433c8/Diafra-Sakho,West Ham
Jordan Hugill,/en/players/a36d4785/Jordan-Hugill,West Ham
Josh Cullen,/en/players/f6d7d690/Josh-Cullen,West Ham
Reece Oxford,/en/players/8b6e0db2/Reece-Oxford,West Ham
Marcus Browne,/en/players/7358a89a/Marcus-Browne,West Ham
Reece Burke,/en/players/a681b7b7/Reece-Burke,West Ham
Grady Diangana,/en/players/f522d7ec/Grady-Diangana,West Ham
Sead Haksabanović,/en/players/d2fd7c14/Sead-Haksabanovic,West Ham
Ben Johnson,/en/players/9319781b/Ben-Johnson,West Ham
Moses Makasi,/en/players/4ae7add0/Moses-Makasi,West Ham
Toni Martínez,/en/players/f3945e07/Toni-Martinez,West Ham
Josh Pask,/en/players/ccd1bb4d/Josh-Pask,West Ham
Domingos Quina,/en/players/41fb0f4e/Domingos-Quina,West Ham
Nathan Trott,/en/players/7494bea9/Nathan-Trott,West Ham
