player_name,player_slug,team_name,player_fbref_id
Caoimhín Kelleher,/en/players/62d7ef38/Caoimhin-Kelleher,Liverpool,62d7ef38
Arthur Melo,/en/players/48b3dd60/Arthur-Melo,Liverpool,48b3dd60
Calvin Ramsay,/en/players/d720e834/Calvin-Ramsay,Liverpool,d720e834
Ederson,/en/players/3bb7b8b4/Ederson,Manchester City,3bb7b8b4
Kevin De Bruyne,/en/players/e46012d4/Kevin-De-Bruyne,Manchester City,e46012d4
Rodri,/en/players/6434f10d/Rodri,Manchester City,6434f10d
Erling Haaland,/en/players/1f44ac21/Erling-Haaland,Manchester City,1f44ac21
João Cancelo,/en/players/bd6351cd/Joao-Cancelo,Manchester City,bd6351cd
Bernardo Silva,/en/players/3eb22ec9/Bernardo-Silva,Manchester City,3eb22ec9
İlkay Gündoğan,/en/players/819b3158/Ilkay-Gundogan,Manchester City,819b3158
Phil Foden,/en/players/ed1e53f3/Phil-Foden,Manchester City,ed1e53f3
John Stones,/en/players/5eecec3d/John-Stones,Manchester City,5eecec3d
Manuel Akanji,/en/players/89ac64a6/Manuel-Akanji,Manchester City,89ac64a6
Nathan Aké,/en/players/eaeca114/Nathan-Ake,Manchester City,eaeca114
Rúben Dias,/en/players/31c69ef1/Ruben-Dias,Manchester City,31c69ef1
Jack Grealish,/en/players/b0b4fd3e/Jack-Grealish,Manchester City,b0b4fd3e
Kyle Walker,/en/players/86dd77d1/Kyle-Walker,Manchester City,86dd77d1
Riyad Mahrez,/en/players/892d5bb1/Riyad-Mahrez,Manchester City,892d5bb1
Julián Álvarez,/en/players/15ab5a2b/Julian-Alvarez,Manchester City,15ab5a2b
Aymeric Laporte,/en/players/119b9a8e/Aymeric-Laporte,Manchester City,119b9a8e
Rico Lewis,/en/players/b57e066e/Rico-Lewis,Manchester City,b57e066e
Sergio Gómez,/en/players/01e5f06e/Sergio-Gomez,Manchester City,01e5f06e
Cole Palmer,/en/players/dc7f8a28/Cole-Palmer,Manchester City,dc7f8a28
Kalvin Phillips,/en/players/4f565d77/Kalvin-Phillips,Manchester City,4f565d77
Scott Carson,/en/players/3e1550ee/Scott-Carson,Manchester City,3e1550ee
Liam Delap,/en/players/dd897ee7/Liam-Delap,Manchester City,dd897ee7
Claudio Gomes,/en/players/22f6ed2c/Claudio-Gomes,Manchester City,22f6ed2c
Ben Knight,/en/players/190163f3/Ben-Knight,Manchester City,190163f3
Luke Mbete-Tatu,/en/players/387e1d35/Luke-Mbete-Tatu,Manchester City,387e1d35
Stefan Ortega,/en/players/c1242d4e/Stefan-Ortega,Manchester City,c1242d4e
Josh Wilson-Esbrand,/en/players/c19a2df1/Josh-Wilson-Esbrand,Manchester City,c19a2df1
David de Gea,/en/players/7ba6d84e/David-de-Gea,Manchester Utd,7ba6d84e
Bruno Fernandes,/en/players/507c7bdf/Bruno-Fernandes,Manchester Utd,507c7bdf
Marcus Rashford,/en/players/a1d5bd30/Marcus-Rashford,Manchester Utd,a1d5bd30
Christian Eriksen,/en/players/980522ec/Christian-Eriksen,Manchester Utd,980522ec
Lisandro Martínez,/en/players/bac46a10/Lisandro-Martinez,Manchester Utd,bac46a10
Diogo Dalot,/en/players/d9565625/Diogo-Dalot,Manchester Utd,d9565625
Luke Shaw,/en/players/9c94165b/Luke-Shaw,Manchester Utd,9c94165b
Casemiro,/en/players/4d224fe8/Casemiro,Manchester Utd,4d224fe8
Raphaël Varane,/en/players/9f8e9423/Raphael-Varane,Manchester Utd,9f8e9423
Jadon Sancho,/en/players/dbf053da/Jadon-Sancho,Manchester Utd,dbf053da
Tyrell Malacia,/en/players/6b6c793c/Tyrell-Malacia,Manchester Utd,6b6c793c
Antony,/en/players/99127249/Antony,Manchester Utd,99127249
Scott McTominay,/en/players/d93c2511/Scott-McTominay,Manchester Utd,d93c2511
Anthony Martial,/en/players/8b788c01/Anthony-Martial,Manchester Utd,8b788c01
Anthony Elanga,/en/players/2fba6108/Anthony-Elanga,Manchester Utd,2fba6108
Cristiano Ronaldo,/en/players/dea698d9/Cristiano-Ronaldo,Manchester Utd,dea698d9
Fred,/en/players/b853e0ad/Fred,Manchester Utd,b853e0ad
Victor Lindelöf,/en/players/f5deef4c/Victor-Lindelof,Manchester Utd,f5deef4c
Harry Maguire,/en/players/d8931174/Harry-Maguire,Manchester Utd,d8931174
Aaron Wan-Bissaka,/en/players/9e525177/Aaron-Wan-Bissaka,Manchester Utd,9e525177
Alejandro Garnacho,/en/players/7aa8adfe/Alejandro-Garnacho,Manchester Utd,7aa8adfe
Donny van de Beek,/en/players/50dc94ce/Donny-van-de-Beek,Manchester Utd,50dc94ce
Rhys Bennett,/en/players/e4588897/Rhys-Bennett,Manchester Utd,e4588897
Nathan Bishop,/en/players/bf713136/Nathan-Bishop,Manchester Utd,bf713136
Martin Dúbravka,/en/players/3a949a25/Martin-Dubravka,Manchester Utd,3a949a25
James Garner,/en/players/4e015693/James-Garner,Manchester Utd,4e015693
Tom Heaton,/en/players/a6de6361/Tom-Heaton,Manchester Utd,a6de6361
Zidane Iqbal,/en/players/6fa3c28e/Zidane-Iqbal,Manchester Utd,6fa3c28e
Matej Kovar,/en/players/bc67a0e1/Matej-Kovar,Manchester Utd,bc67a0e1
Kobbie Mainoo,/en/players/c6220452/Kobbie-Mainoo,Manchester Utd,c6220452
Facundo Pellistri,/en/players/ac7e7b1c/Facundo-Pellistri,Manchester Utd,ac7e7b1c
Shola Shoretire,/en/players/00f0482f/Shola-Shoretire,Manchester Utd,00f0482f
Brandon Williams,/en/players/5e74d6c8/Brandon-Williams,Manchester Utd,5e74d6c8
Nick Pope,/en/players/4b40d9ca/Nick-Pope,Newcastle Utd,4b40d9ca
Kieran Trippier,/en/players/21512407/Kieran-Trippier,Newcastle Utd,21512407
Miguel Almirón,/en/players/862a1c15/Miguel-Almiron,Newcastle Utd,862a1c15
Fabian Schär,/en/players/c8aa95da/Fabian-Schar,Newcastle Utd,c8aa95da
Dan Burn,/en/players/b2d31e83/Dan-Burn,Newcastle Utd,b2d31e83
Joe Willock,/en/players/a3b03921/Joe-Willock,Newcastle Utd,a3b03921
Joelinton,/en/players/c17bfb65/Joelinton,Newcastle Utd,c17bfb65
Sven Botman,/en/players/ccce7025/Sven-Botman,Newcastle Utd,ccce7025
Bruno Guimarães,/en/players/82518f62/Bruno-Guimaraes,Newcastle Utd,82518f62
Sean Longstaff,/en/players/a2b105e0/Sean-Longstaff,Newcastle Utd,a2b105e0
Callum Wilson,/en/players/c596fcb0/Callum-Wilson,Newcastle Utd,c596fcb0
Jacob Murphy,/en/players/de112b84/Jacob-Murphy,Newcastle Utd,de112b84
Chris Wood,/en/players/4e9a0555/Chris-Wood,Newcastle Utd,4e9a0555
Matt Targett,/en/players/e514ab62/Matt-Targett,Newcastle Utd,e514ab62
Allan Saint-Maximin,/en/players/2b16cb1a/Allan-Saint-Maximin,Newcastle Utd,2b16cb1a
Ryan Fraser,/en/players/d56543a0/Ryan-Fraser,Newcastle Utd,d56543a0
Alexander Isak,/en/players/8e92be30/Alexander-Isak,Newcastle Utd,8e92be30
Jamaal Lascelles,/en/players/450ab6fc/Jamaal-Lascelles,Newcastle Utd,450ab6fc
Elliot Anderson,/en/players/de31038e/Elliot-Anderson,Newcastle Utd,de31038e
Jonjo Shelvey,/en/players/3727dd3c/Jonjo-Shelvey,Newcastle Utd,3727dd3c
Javier Manquillo,/en/players/758dd7f0/Javier-Manquillo,Newcastle Utd,758dd7f0
Jamal Lewis,/en/players/efb9215a/Jamal-Lewis,Newcastle Utd,efb9215a
Matt Ritchie,/en/players/71ef519e/Matt-Ritchie,Newcastle Utd,71ef519e
Emil Krafth,/en/players/77cf6852/Emil-Krafth,Newcastle Utd,77cf6852
Karl Darlow,/en/players/cde3309f/Karl-Darlow,Newcastle Utd,cde3309f
Martin Dúbravka,/en/players/3a949a25/Martin-Dubravka,Newcastle Utd,3a949a25
Paul Dummett,/en/players/3fe6bd8c/Paul-Dummett,Newcastle Utd,3fe6bd8c
Loris Karius,/en/players/32e7ce92/Loris-Karius,Newcastle Utd,32e7ce92
Dean Henderson,/en/players/e5a76dfe/Dean-Henderson,Nott'ham Forest,e5a76dfe
Brennan Johnson,/en/players/0cd31129/Brennan-Johnson,Nott'ham Forest,0cd31129
Ryan Yates,/en/players/c1fe2a48/Ryan-Yates,Nott'ham Forest,c1fe2a48
Scott McKenna,/en/players/4e5a4cbc/Scott-McKenna,Nott'ham Forest,4e5a4cbc
Morgan Gibbs-White,/en/players/32f60ed8/Morgan-Gibbs-White,Nott'ham Forest,32f60ed8
Neco Williams,/en/players/dd323728/Neco-Williams,Nott'ham Forest,dd323728
Remo Freuler,/en/players/98d2c2c4/Remo-Freuler,Nott'ham Forest,98d2c2c4
Steve Cook,/en/players/3e5e4e63/Steve-Cook,Nott'ham Forest,3e5e4e63
Jesse Lingard,/en/players/810e3c74/Jesse-Lingard,Nott'ham Forest,810e3c74
Joe Worrall,/en/players/a5212312/Joe-Worrall,Nott'ham Forest,a5212312
Serge Aurier,/en/players/5c2b4f07/Serge-Aurier,Nott'ham Forest,5c2b4f07
Renan Lodi,/en/players/ed9f7cfe/Renan-Lodi,Nott'ham Forest,ed9f7cfe
Taiwo Awoniyi,/en/players/e5478b87/Taiwo-Awoniyi,Nott'ham Forest,e5478b87
Cheikhou Kouyaté,/en/players/8d3c902d/Cheikhou-Kouyate,Nott'ham Forest,8d3c902d
Harry Toffolo,/en/players/a105d46a/Harry-Toffolo,Nott'ham Forest,a105d46a
Lewis O'Brien,/en/players/089667a5/Lewis-OBrien,Nott'ham Forest,089667a5
Orel Mangala,/en/players/a572e291/Orel-Mangala,Nott'ham Forest,a572e291
Willy Boly,/en/players/a4ac4b8f/Willy-Boly,Nott'ham Forest,a4ac4b8f
Emmanuel Dennis,/en/players/2c44a35d/Emmanuel-Dennis,Nott'ham Forest,2c44a35d
Moussa Niakhate,/en/players/00242715/Moussa-Niakhate,Nott'ham Forest,00242715
Sam Surridge,/en/players/b017b770/Sam-Surridge,Nott'ham Forest,b017b770
Jack Colback,/en/players/963a9201/Jack-Colback,Nott'ham Forest,963a9201
Wayne Hennessey,/en/players/76eca7e2/Wayne-Hennessey,Nott'ham Forest,76eca7e2
Gustavo Scarpa,/en/players/2964fd20/Gustavo-Scarpa,Nott'ham Forest,2964fd20
Giulian Biancone,/en/players/de40e38c/Giulian-Biancone,Nott'ham Forest,de40e38c
Alexander Mighten,/en/players/10ec4169/Alexander-Mighten,Nott'ham Forest,10ec4169
Cafú,/en/players/85322440/Cafu,Nott'ham Forest,85322440
Loïc Bade,/en/players/114bbdee/Loic-Bade,Nott'ham Forest,114bbdee
Oliver Hammond,/en/players/3766178e/Oliver-Hammond,Nott'ham Forest,3766178e
Loïc Mbe Soh,/en/players/8f534f8e/Loic-Mbe-Soh,Nott'ham Forest,8f534f8e
Jordan Smith,/en/players/cfca9c4e/Jordan-Smith,Nott'ham Forest,cfca9c4e
Dale Taylor,/en/players/d5094280/Dale-Taylor,Nott'ham Forest,d5094280
Lyle Taylor,/en/players/3e80e04e/Lyle-Taylor,Nott'ham Forest,3e80e04e
Gavin Bazunu,/en/players/c91441dc/Gavin-Bazunu,Southampton,c91441dc
James Ward-Prowse,/en/players/3515d404/James-Ward-Prowse,Southampton,3515d404
Mohammed Salisu,/en/players/0b33f6ad/Mohammed-Salisu,Southampton,0b33f6ad
Che Adams,/en/players/f2bf1b0f/Che-Adams,Southampton,f2bf1b0f
Mohamed Elyounoussi,/en/players/68dc0dac/Mohamed-Elyounoussi,Southampton,68dc0dac
Kyle Walker-Peters,/en/players/984a5a64/Kyle-Walker-Peters,Southampton,984a5a64
Armel Bella Kotchap,/en/players/a39d11bc/Armel-Bella-Kotchap,Southampton,a39d11bc
Romain Perraud,/en/players/6dfd8f05/Romain-Perraud,Southampton,6dfd8f05
Joe Aribo,/en/players/328f7d51/Joe-Aribo,Southampton,328f7d51
Adam Armstrong,/en/players/68c720b5/Adam-Armstrong,Southampton,68c720b5
Stuart Armstrong,/en/players/97333cf5/Stuart-Armstrong,Southampton,97333cf5
Roméo Lavia,/en/players/ecad9aa5/Romeo-Lavia,Southampton,ecad9aa5
Ibrahima Diallo,/en/players/11ff3d56/Ibrahima-Diallo,Southampton,11ff3d56
Moussa Djenepo,/en/players/254147d4/Moussa-Djenepo,Southampton,254147d4
Duje Ćaleta-Car,/en/players/94f8d10c/Duje-Caleta-Car,Southampton,94f8d10c
Ainsley Maitland-Niles,/en/players/e3a5814e/Ainsley-Maitland-Niles,Southampton,e3a5814e
Lyanco,/en/players/b5bf1770/Lyanco,Southampton,b5bf1770
Sekou Mara,/en/players/3544641e/Sekou-Mara,Southampton,3544641e
Samuel Edozie,/en/players/007414dd/Samuel-Edozie,Southampton,007414dd
Jan Bednarek,/en/players/4115ce4e/Jan-Bednarek,Southampton,4115ce4e
Juan Larios,/en/players/cf7fb13a/Juan-Larios,Southampton,cf7fb13a
Theo Walcott,/en/players/1ecb65be/Theo-Walcott,Southampton,1ecb65be
Oriol Romeu,/en/players/4b511457/Oriol-Romeu,Southampton,4b511457
Yan Valery,/en/players/531a4aa8/Yan-Valery,Southampton,531a4aa8
Jack Stephens,/en/players/6adbc307/Jack-Stephens,Southampton,6adbc307
Nathan Redmond,/en/players/ab651565/Nathan-Redmond,Southampton,ab651565
Willy Caballero,/en/players/a179d516/Willy-Caballero,Southampton,a179d516
Ryan Finnigan,/en/players/9610c9c1/Ryan-Finnigan,Southampton,9610c9c1
Alex McCarthy,/en/players/36c2ca73/Alex-McCarthy,Southampton,36c2ca73
Jimmy Morgan,/en/players/f9d409a1/Jimmy-Morgan,Southampton,f9d409a1
Lewis Payne,/en/players/32e9d210/Lewis-Payne,Southampton,32e9d210
Harry Kane,/en/players/21a66f6a/Harry-Kane,Tottenham,21a66f6a
Hugo Lloris,/en/players/8f62b6ee/Hugo-Lloris,Tottenham,8f62b6ee
Pierre Højbjerg,/en/players/8b04d6c1/Pierre-Hojbjerg,Tottenham,8b04d6c1
Eric Dier,/en/players/ac861941/Eric-Dier,Tottenham,ac861941
Son Heung-min,/en/players/92e7e919/Son-Heung-min,Tottenham,92e7e919
Rodrigo Bentancur,/en/players/3b8674e6/Rodrigo-Bentancur,Tottenham,3b8674e6
Ivan Perišić,/en/players/6fe90922/Ivan-Perisic,Tottenham,6fe90922
Ben Davies,/en/players/44781702/Ben-Davies,Tottenham,44781702
Emerson,/en/players/df8b52a5/Emerson,Tottenham,df8b52a5
Clément Lenglet,/en/players/4f28a6ff/Clement-Lenglet,Tottenham,4f28a6ff
Cristian Romero,/en/players/a3d94a58/Cristian-Romero,Tottenham,a3d94a58
Yves Bissouma,/en/players/6c203af0/Yves-Bissouma,Tottenham,6c203af0
Ryan Sessegnon,/en/players/6aa3e78b/Ryan-Sessegnon,Tottenham,6aa3e78b
Dejan Kulusevski,/en/players/df3cda47/Dejan-Kulusevski,Tottenham,df3cda47
Matt Doherty,/en/players/d557d734/Matt-Doherty,Tottenham,d557d734
Davinson Sánchez,/en/players/da7b447d/Davinson-Sanchez,Tottenham,da7b447d
Richarlison,/en/players/fa031b34/Richarlison,Tottenham,fa031b34
Oliver Skipp,/en/players/6250083a/Oliver-Skipp,Tottenham,6250083a
Bryan,/en/players/7b5ab7f2/Bryan,Tottenham,7b5ab7f2
Fraser Forster,/en/players/c3e39f12/Fraser-Forster,Tottenham,c3e39f12
Japhet Tanganga,/en/players/e9971f2d/Japhet-Tanganga,Tottenham,e9971f2d
Lucas Moura,/en/players/2b622f01/Lucas-Moura,Tottenham,2b622f01
Pape Matar Sarr,/en/players/feb5d972/Pape-Matar-Sarr,Tottenham,feb5d972
Djed Spence,/en/players/9bc9a519/Djed-Spence,Tottenham,9bc9a519
Harvey White,/en/players/4d90ce8c/Harvey-White,Tottenham,4d90ce8c
Declan Rice,/en/players/1c7012b8/Declan-Rice,West Ham,1c7012b8
Jarrod Bowen,/en/players/79c84d1c/Jarrod-Bowen,West Ham,79c84d1c
Łukasz Fabiański,/en/players/9328b835/Lukasz-Fabianski,West Ham,9328b835
Tomáš Souček,/en/players/6613c819/Tomas-Soucek,West Ham,6613c819
Aaron Cresswell,/en/players/4f974391/Aaron-Cresswell,West Ham,4f974391
Thilo Kehrer,/en/players/51dbeea9/Thilo-Kehrer,West Ham,51dbeea9
Kurt Zouma,/en/players/ce4246f5/Kurt-Zouma,West Ham,ce4246f5
Gianluca Scamacca,/en/players/8790f988/Gianluca-Scamacca,West Ham,8790f988
Vladimír Coufal,/en/players/fdf3cb77/Vladimir-Coufal,West Ham,fdf3cb77
Pablo Fornals,/en/players/82927de4/Pablo-Fornals,West Ham,82927de4
Lucas Paquetá,/en/players/9b6f7fd5/Lucas-Paqueta,West Ham,9b6f7fd5
Saïd Benrahma,/en/players/5a04fd92/Said-Benrahma,West Ham,5a04fd92
Craig Dawson,/en/players/3e9e06cb/Craig-Dawson,West Ham,3e9e06cb
Michail Antonio,/en/players/ac05f970/Michail-Antonio,West Ham,ac05f970
Ben Johnson,/en/players/9319781b/Ben-Johnson,West Ham,9319781b
Emerson Palmieri,/en/players/e0bc6fdc/Emerson-Palmieri,West Ham,e0bc6fdc
Flynn Downes,/en/players/69fdb896/Flynn-Downes,West Ham,69fdb896
Nayef Aguerd,/en/players/288e1e13/Nayef-Aguerd,West Ham,288e1e13
Manuel Lanzini,/en/players/26f6dca8/Manuel-Lanzini,West Ham,26f6dca8
Angelo Ogbonna,/en/players/74b2cd7e/Angelo-Ogbonna,West Ham,74b2cd7e
Maxwel Cornet,/en/players/beb391dd/Maxwel-Cornet,West Ham,beb391dd
Alphonse Areola,/en/players/2f965a72/Alphonse-Areola,West Ham,2f965a72
Divin Mubama,/en/players/92868cb5/Divin-Mubama,West Ham,92868cb5
Conor Coventry,/en/players/a5ca9127/Conor-Coventry,West Ham,a5ca9127
Harrison Ashby,/en/players/b391383a/Harrison-Ashby,West Ham,b391383a
Armstrong Okoflex,/en/players/ab77d10d/Armstrong-Okoflex,West Ham,ab77d10d
Darren Randolph,/en/players/6385ebfb/Darren-Randolph,West Ham,6385ebfb
Nikola Vlašić,/en/players/aa8e289e/Nikola-Vlasic,West Ham,aa8e289e
Max Kilman,/en/players/d0f72bf1/Max-Kilman,Wolves,d0f72bf1
José Sá,/en/players/903b6e8b/Jose-Sa,Wolves,903b6e8b
Rúben Neves,/en/players/44bfb6c5/Ruben-Neves,Wolves,44bfb6c5
Nathan Collins,/en/players/a8c19eb8/Nathan-Collins,Wolves,a8c19eb8
Daniel Podence,/en/players/7fcc71d8/Daniel-Podence,Wolves,7fcc71d8
João Moutinho,/en/players/f5a00fa4/Joao-Moutinho,Wolves,f5a00fa4
Matheus Nunes,/en/players/e6af02e0/Matheus-Nunes,Wolves,e6af02e0
Jonny Castro,/en/players/e28868f3/Jonny-Castro,Wolves,e28868f3
Nélson Semedo,/en/players/d04b94db/Nelson-Semedo,Wolves,d04b94db
Gonçalo Guedes,/en/players/e6bc67d7/Goncalo-Guedes,Wolves,e6bc67d7
Hugo Bueno,/en/players/bfc3b3a0/Hugo-Bueno,Wolves,bfc3b3a0
Diego Costa,/en/players/a190d597/Diego-Costa,Wolves,a190d597
Pedro Neto,/en/players/7ba2eaa9/Pedro-Neto,Wolves,7ba2eaa9
Rayan Aït Nouri,/en/players/9b398aea/Rayan-Ait-Nouri,Wolves,9b398aea
Adama Traoré,/en/players/9a28eba4/Adama-Traore,Wolves,9a28eba4
Hwang Hee-chan,/en/players/169fd162/Hwang-Hee-chan,Wolves,169fd162
Boubacar Traoré,/en/players/999ceb5f/Boubacar-Traore,Wolves,999ceb5f
Toti Gomes,/en/players/f0caab96/Toti-Gomes,Wolves,f0caab96
Raúl Jiménez,/en/players/b561db50/Raul-Jimenez,Wolves,b561db50
Leander Dendoncker,/en/players/5a7301ae/Leander-Dendoncker,Wolves,5a7301ae
Morgan Gibbs-White,/en/players/32f60ed8/Morgan-Gibbs-White,Wolves,32f60ed8
Joseph Hodge,/en/players/bd8a5d95/Joseph-Hodge,Wolves,bd8a5d95
Sasa Kalajdzic,/en/players/15f24fe7/Sasa-Kalajdzic,Wolves,15f24fe7
Chem Campbell,/en/players/6f711f67/Chem-Campbell,Wolves,6f711f67
Matheus Cunha,/en/players/dc62b55d/Matheus-Cunha,Wolves,dc62b55d
Dexter Lembikisa,/en/players/0bdda685/Dexter-Lembikisa,Wolves,0bdda685
Connor Ronan,/en/players/1b804500/Connor-Ronan,Wolves,1b804500
Willy Boly,/en/players/a4ac4b8f/Willy-Boly,Wolves,a4ac4b8f
Conor Coady,/en/players/2928dca2/Conor-Coady,Wolves,2928dca2
Luke Cundle,/en/players/cc3b8e78/Luke-Cundle,Wolves,cc3b8e78
Nathan Fraser,/en/players/00b77ecf/Nathan-Fraser,Wolves,00b77ecf
Harvey Griffiths,/en/players/6e4cb264/Harvey-Griffiths,Wolves,6e4cb264
Yerson Mosquera,/en/players/1e159d70/Yerson-Mosquera,Wolves,1e159d70
Matija Šarkić,/en/players/a89e7b29/Matija-Sarkic,Wolves,a89e7b29
